Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Area_Price,AvgPrice
65.0,2,1,1,1,West Ferdows Boulevard,2380000000.0,79333.33,36615384.615384616,3105744827.6068964
55.0,1,0,0,0,West Ferdows Boulevard,1900000000.0,63333.33,34545454.54545455,3105744827.6068964
82.0,2,1,1,1,West Ferdows Boulevard,3500000000.0,116666.67,42682926.82926829,3105744827.6068964
98.0,2,1,1,1,West Ferdows Boulevard,4400000000.0,146666.67,44897959.18367347,3105744827.6068964
87.0,2,1,1,1,West Ferdows Boulevard,2830000000.0,94333.33,32528735.63218391,3105744827.6068964
79.0,2,1,1,1,West Ferdows Boulevard,2400000000.0,80000.0,30379746.83544304,3105744827.6068964
79.0,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33,39240506.32911392,3105744827.6068964
110.0,2,1,1,1,West Ferdows Boulevard,3950000000.0,131666.67,35909090.90909091,3105744827.6068964
87.0,2,1,1,1,West Ferdows Boulevard,3800000000.0,126666.67,43678160.91954023,3105744827.6068964
108.0,2,1,1,1,West Ferdows Boulevard,3950000000.0,131666.67,36574074.074074075,3105744827.6068964
108.0,2,1,1,1,West Ferdows Boulevard,5616000000.0,187200.0,52000000.0,3105744827.6068964
110.0,2,1,1,1,West Ferdows Boulevard,3750000000.0,125000.0,34090909.09090909,3105744827.6068964
155.0,3,1,1,1,West Ferdows Boulevard,5000000000.0,166666.67,32258064.51612903,3105744827.6068964
108.0,2,1,1,1,West Ferdows Boulevard,3450000000.0,115000.0,31944444.444444444,3105744827.6068964
65.0,2,1,1,1,West Ferdows Boulevard,2760000000.0,92000.0,42461538.461538464,3105744827.6068964
149.0,3,1,1,1,West Ferdows Boulevard,8642000000.0,288066.67,58000000.0,3105744827.6068964
60.0,1,1,1,1,West Ferdows Boulevard,3300000000.0,110000.0,55000000.0,3105744827.6068964
83.0,2,1,1,0,West Ferdows Boulevard,2400000000.0,80000.0,28915662.65060241,3105744827.6068964
88.0,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33,35227272.72727273,3105744827.6068964
68.0,2,1,1,1,West Ferdows Boulevard,2300000000.0,76666.67,33823529.4117647,3105744827.6068964
68.0,2,1,1,1,West Ferdows Boulevard,2200000000.0,73333.33,32352941.17647059,3105744827.6068964
116.0,2,1,1,1,West Ferdows Boulevard,5050000000.0,168333.33,43534482.75862069,3105744827.6068964
120.0,2,1,1,1,West Ferdows Boulevard,5000000000.0,166666.67,41666666.666666664,3105744827.6068964
65.0,2,1,1,0,West Ferdows Boulevard,2250000000.0,75000.0,34615384.615384616,3105744827.6068964
106.0,2,1,1,1,West Ferdows Boulevard,3900000000.0,130000.0,36792452.83018868,3105744827.6068964
56.0,1,1,1,1,West Ferdows Boulevard,2250000000.0,75000.0,40178571.428571425,3105744827.6068964
70.0,1,1,1,1,West Ferdows Boulevard,3650000000.0,121666.67,52142857.14285714,3105744827.6068964
72.0,2,1,1,0,West Ferdows Boulevard,2400000000.0,80000.0,33333333.333333332,3105744827.6068964
57.0,1,1,1,1,West Ferdows Boulevard,2900000000.0,96666.67,50877192.98245614,3105744827.6068964
62.0,1,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33,42741935.48387097,3105744827.6068964
65.0,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33,47692307.692307696,3105744827.6068964
65.0,1,1,1,1,West Ferdows Boulevard,2800000000.0,93333.33,43076923.07692308,3105744827.6068964
68.0,2,1,1,1,West Ferdows Boulevard,2900000000.0,96666.67,42647058.823529415,3105744827.6068964
60.0,2,1,1,1,West Ferdows Boulevard,2850000000.0,95000.0,47500000.0,3105744827.6068964
60.0,2,1,1,1,West Ferdows Boulevard,2850000000.0,95000.0,47500000.0,3105744827.6068964
70.0,2,1,1,1,West Ferdows Boulevard,2600000000.0,86666.67,37142857.14285714,3105744827.6068964
75.0,2,1,1,0,West Ferdows Boulevard,2500000000.0,83333.33,33333333.333333332,3105744827.6068964
150.0,3,1,1,1,West Ferdows Boulevard,7200000000.0,240000.0,48000000.0,3105744827.6068964
209.0,3,1,1,1,West Ferdows Boulevard,13000000000.0,433333.33,62200956.937799044,3105744827.6068964
77.0,2,1,1,1,West Ferdows Boulevard,3400000000.0,113333.33,44155844.15584416,3105744827.6068964
66.0,2,1,1,1,West Ferdows Boulevard,2270000000.0,75666.67,34393939.39393939,3105744827.6068964
60.0,2,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33,44166666.666666664,3105744827.6068964
81.0,2,1,1,1,West Ferdows Boulevard,3300000000.0,110000.0,40740740.74074074,3105744827.6068964
112.0,3,1,1,1,West Ferdows Boulevard,3600000000.0,120000.0,32142857.14285714,3105744827.6068964
91.0,2,1,1,1,West Ferdows Boulevard,3600000000.0,120000.0,39560439.56043956,3105744827.6068964
105.0,2,1,1,1,West Ferdows Boulevard,3650000000.0,121666.67,34761904.76190476,3105744827.6068964
92.0,2,1,1,1,West Ferdows Boulevard,2970000000.0,99000.0,32282608.695652176,3105744827.6068964
71.0,2,1,1,1,West Ferdows Boulevard,2330000000.0,77666.67,32816901.408450704,3105744827.6068964
73.0,2,1,1,0,West Ferdows Boulevard,2200000000.0,73333.33,30136986.301369864,3105744827.6068964
65.0,2,1,1,0,West Ferdows Boulevard,2150000000.0,71666.67,33076923.076923076,3105744827.6068964
68.0,2,1,1,1,West Ferdows Boulevard,2300000000.0,76666.67,33823529.4117647,3105744827.6068964
80.0,2,1,1,1,West Ferdows Boulevard,2700000000.0,90000.0,33750000.0,3105744827.6068964
68.0,2,1,1,0,West Ferdows Boulevard,2300000000.0,76666.67,33823529.4117647,3105744827.6068964
55.0,1,1,1,1,West Ferdows Boulevard,1900000000.0,63333.33,34545454.54545455,3105744827.6068964
65.0,2,1,1,0,West Ferdows Boulevard,2200000000.0,73333.33,33846153.84615385,3105744827.6068964
55.0,1,0,1,0,West Ferdows Boulevard,1550000000.0,51666.67,28181818.181818184,3105744827.6068964
58.0,1,1,1,1,West Ferdows Boulevard,2050000000.0,68333.33,35344827.5862069,3105744827.6068964
76.0,2,1,1,0,West Ferdows Boulevard,1990000000.0,66333.33,26184210.52631579,3105744827.6068964
71.0,2,0,0,0,West Ferdows Boulevard,2000000000.0,66666.67,28169014.08450704,3105744827.6068964
110.0,2,1,1,1,West Ferdows Boulevard,5050000000.0,168333.33,45909090.90909091,3105744827.6068964
55.0,1,0,1,0,West Ferdows Boulevard,1580000000.0,52666.67,28727272.727272727,3105744827.6068964
73.0,2,0,1,0,West Ferdows Boulevard,1840000000.0,61333.33,25205479.452054795,3105744827.6068964
72.0,2,1,1,0,West Ferdows Boulevard,2000000000.0,66666.67,27777777.777777776,3105744827.6068964
83.0,2,1,1,1,West Ferdows Boulevard,2640000000.0,88000.0,31807228.91566265,3105744827.6068964
115.0,2,1,1,1,West Ferdows Boulevard,4900000000.0,163333.33,42608695.652173914,3105744827.6068964
68.0,2,1,1,1,West Ferdows Boulevard,2930000000.0,97666.67,43088235.294117644,3105744827.6068964
60.0,2,1,1,1,West Ferdows Boulevard,2550000000.0,85000.0,42500000.0,3105744827.6068964
59.0,1,1,1,0,West Ferdows Boulevard,1950000000.0,65000.0,33050847.457627118,3105744827.6068964
50.0,1,1,1,1,West Ferdows Boulevard,2200000000.0,73333.33,44000000.0,3105744827.6068964
71.0,2,1,1,0,West Ferdows Boulevard,2800000000.0,93333.33,39436619.71830986,3105744827.6068964
55.0,1,1,1,1,West Ferdows Boulevard,2250000000.0,75000.0,40909090.90909091,3105744827.6068964
105.0,2,0,0,0,West Ferdows Boulevard,3150000000.0,105000.0,30000000.0,3105744827.6068964
105.0,2,1,1,1,West Ferdows Boulevard,3500000000.0,116666.67,33333333.333333332,3105744827.6068964
59.0,1,1,1,1,West Ferdows Boulevard,2000000000.0,66666.67,33898305.084745765,3105744827.6068964
81.0,2,1,1,1,West Ferdows Boulevard,3400000000.0,113333.33,41975308.641975306,3105744827.6068964
55.0,1,1,1,1,West Ferdows Boulevard,2150000000.0,71666.67,39090909.09090909,3105744827.6068964
119.0,2,1,1,1,West Ferdows Boulevard,4950000000.0,165000.0,41596638.65546218,3105744827.6068964
75.0,2,1,1,0,West Ferdows Boulevard,2480000000.0,82666.67,33066666.666666668,3105744827.6068964
94.0,2,1,1,1,West Ferdows Boulevard,4100000000.0,136666.67,43617021.27659574,3105744827.6068964
80.0,2,1,1,1,West Ferdows Boulevard,3000000000.0,100000.0,37500000.0,3105744827.6068964
71.0,2,1,1,0,West Ferdows Boulevard,2000000000.0,66666.67,28169014.08450704,3105744827.6068964
54.0,1,1,1,1,West Ferdows Boulevard,22500000003.0,750000.0,416666666.7222222,3105744827.6068964
76.0,2,1,1,1,West Ferdows Boulevard,2600000000.0,86666.67,34210526.315789476,3105744827.6068964
45.0,1,1,1,0,West Ferdows Boulevard,1650000000.0,55000.0,36666666.666666664,3105744827.6068964
60.0,1,1,1,0,West Ferdows Boulevard,1860000000.0,62000.0,31000000.0,3105744827.6068964
60.0,1,1,1,1,West Ferdows Boulevard,1950000000.0,65000.0,32500000.0,3105744827.6068964
75.0,2,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33,35333333.333333336,3105744827.6068964
81.0,2,1,1,1,West Ferdows Boulevard,4455000000.0,148500.0,55000000.0,3105744827.6068964
64.0,1,1,1,1,Narmak,2100000000.0,70000.0,32812500.0,3939920000.0
54.0,1,0,1,1,Narmak,1690000000.0,56333.33,31296296.296296295,3939920000.0
155.0,3,1,1,1,Narmak,6700000000.0,223333.33,43225806.451612905,3939920000.0
98.0,2,1,1,0,Narmak,2842000000.0,94733.33,29000000.0,3939920000.0
66.0,2,1,1,1,Narmak,2510000000.0,83666.67,38030303.03030303,3939920000.0
150.0,3,1,1,1,Narmak,8400000000.0,280000.0,56000000.0,3939920000.0
50.0,1,1,1,0,Narmak,1750000000.0,58333.33,35000000.0,3939920000.0
82.0,2,1,1,1,Narmak,3050000000.0,101666.67,37195121.951219514,3939920000.0
121.0,2,1,1,1,Narmak,5500000000.0,183333.33,45454545.45454545,3939920000.0
62.0,1,1,1,1,Narmak,2250000000.0,75000.0,36290322.58064516,3939920000.0
60.0,1,0,1,1,Narmak,2100000000.0,70000.0,35000000.0,3939920000.0
53.0,1,0,1,1,Narmak,1350000000.0,45000.0,25471698.11320755,3939920000.0
40.0,1,1,1,0,Narmak,1250000000.0,41666.67,31250000.0,3939920000.0
43.0,1,1,1,0,Narmak,1330000000.0,44333.33,30930232.558139537,3939920000.0
66.0,2,1,1,0,Narmak,2200000000.0,73333.33,33333333.333333332,3939920000.0
127.0,2,1,1,1,Narmak,4826000000.0,160866.67,38000000.0,3939920000.0
210.0,4,1,1,0,Narmak,23000000000.0,766666.67,109523809.52380952,3939920000.0
59.0,1,1,1,1,Narmak,2100000000.0,70000.0,35593220.33898305,3939920000.0
100.0,2,1,1,1,Narmak,3200000000.0,106666.67,32000000.0,3939920000.0
100.0,2,1,1,1,Narmak,3800000000.0,126666.67,38000000.0,3939920000.0
62.0,1,1,1,0,Narmak,2100000000.0,70000.0,33870967.741935484,3939920000.0
53.0,1,0,1,1,Narmak,2300000000.0,76666.67,43396226.41509434,3939920000.0
130.0,2,0,1,0,Narmak,6300000000.0,210000.0,48461538.461538464,3939920000.0
97.0,2,1,1,1,Narmak,4000000000.0,133333.33,41237113.40206186,3939920000.0
70.0,2,1,1,0,Narmak,1850000000.0,61666.67,26428571.42857143,3939920000.0
136.0,3,1,1,1,Saadat Abad,11000000000.0,366666.67,80882352.94117647,9488759689.922482
105.0,2,1,1,1,Saadat Abad,7150000000.0,238333.33,68095238.09523809,9488759689.922482
58.0,1,1,1,1,Saadat Abad,3400000000.0,113333.33,58620689.655172415,9488759689.922482
55.0,1,1,1,1,Saadat Abad,3850000000.0,128333.33,70000000.0,9488759689.922482
151.0,3,1,1,1,Saadat Abad,10200000000.0,340000.0,67549668.87417218,9488759689.922482
151.0,3,1,1,1,Saadat Abad,10200000000.0,340000.0,67549668.87417218,9488759689.922482
150.0,3,1,1,1,Saadat Abad,20000000000.0,666666.67,133333333.33333333,9488759689.922482
113.0,2,1,1,1,Saadat Abad,7500000000.0,250000.0,66371681.415929206,9488759689.922482
320.0,4,1,1,1,Saadat Abad,24000000000.0,800000.0,75000000.0,9488759689.922482
122.0,2,1,1,1,Saadat Abad,5800000000.0,193333.33,47540983.60655738,9488759689.922482
154.0,3,1,1,1,Saadat Abad,12300000000.0,410000.0,79870129.87012987,9488759689.922482
86.0,2,1,1,1,Saadat Abad,6200000000.0,206666.67,72093023.25581396,9488759689.922482
96.0,2,1,1,1,Saadat Abad,4500000000.0,150000.0,46875000.0,9488759689.922482
120.0,2,1,1,0,Saadat Abad,11700000000.0,390000.0,97500000.0,9488759689.922482
140.0,3,1,1,1,Saadat Abad,10000000000.0,333333.33,71428571.42857143,9488759689.922482
90.0,2,1,1,1,Saadat Abad,6500000000.0,216666.67,72222222.22222222,9488759689.922482
140.0,3,1,1,1,Saadat Abad,15500000000.0,516666.67,110714285.71428572,9488759689.922482
95.0,2,1,1,1,Saadat Abad,4550000000.0,151666.67,47894736.84210526,9488759689.922482
335.0,4,1,1,1,Saadat Abad,33500000000.0,1116666.67,100000000.0,9488759689.922482
320.0,4,1,1,1,Saadat Abad,40000000000.0,1333333.33,125000000.0,9488759689.922482
192.0,3,1,1,1,Saadat Abad,19500000000.0,650000.0,101562500.0,9488759689.922482
148.0,3,1,1,1,Saadat Abad,14800000000.0,493333.33,100000000.0,9488759689.922482
192.0,4,1,1,1,Saadat Abad,22000000000.0,733333.33,114583333.33333333,9488759689.922482
221.0,4,1,1,1,Saadat Abad,25000000000.0,833333.33,113122171.94570136,9488759689.922482
200.0,3,1,1,1,Saadat Abad,12000000000.0,400000.0,60000000.0,9488759689.922482
67.0,1,1,1,1,Saadat Abad,3400000000.0,113333.33,50746268.65671642,9488759689.922482
91.0,2,1,1,1,Saadat Abad,5400000000.0,180000.0,59340659.34065934,9488759689.922482
84.0,2,1,1,1,Saadat Abad,4600000000.0,153333.33,54761904.76190476,9488759689.922482
105.0,2,1,1,1,Saadat Abad,5700000000.0,190000.0,54285714.28571428,9488759689.922482
280.0,4,1,1,1,Saadat Abad,38500000000.0,1283333.33,137500000.0,9488759689.922482
105.0,2,1,1,1,Saadat Abad,7700000000.0,256666.67,73333333.33333333,9488759689.922482
125.0,3,1,1,1,Saadat Abad,12500000000.0,416666.67,100000000.0,9488759689.922482
64.0,2,1,1,1,Saadat Abad,3200000000.0,106666.67,50000000.0,9488759689.922482
320.0,4,1,1,1,Saadat Abad,40000000000.0,1333333.33,125000000.0,9488759689.922482
111.0,2,1,1,1,Saadat Abad,6800000000.0,226666.67,61261261.26126126,9488759689.922482
65.0,1,1,1,0,Saadat Abad,3250000000.0,108333.33,50000000.0,9488759689.922482
150.0,3,1,1,1,Saadat Abad,12000000000.0,400000.0,80000000.0,9488759689.922482
103.0,2,1,1,1,Saadat Abad,5200000000.0,173333.33,50485436.893203884,9488759689.922482
135.0,3,1,1,1,Saadat Abad,11475000000.0,382500.0,85000000.0,9488759689.922482
95.0,2,1,1,1,Saadat Abad,5700000000.0,190000.0,60000000.0,9488759689.922482
140.0,2,1,1,1,Saadat Abad,8400000000.0,280000.0,60000000.0,9488759689.922482
70.0,2,1,1,1,Saadat Abad,3900000000.0,130000.0,55714285.71428572,9488759689.922482
73.0,2,1,1,1,Saadat Abad,3900000000.0,130000.0,53424657.53424658,9488759689.922482
111.0,2,1,1,1,Saadat Abad,5661000000.0,188700.0,51000000.0,9488759689.922482
200.0,4,1,1,1,Saadat Abad,15000000000.0,500000.0,75000000.0,9488759689.922482
210.0,4,1,1,1,Saadat Abad,15500000000.0,516666.67,73809523.8095238,9488759689.922482
76.0,2,1,1,1,Saadat Abad,4000000000.0,133333.33,52631578.94736842,9488759689.922482
103.0,2,1,1,1,Saadat Abad,5200000000.0,173333.33,50485436.893203884,9488759689.922482
135.0,3,1,0,1,Saadat Abad,8700000000.0,290000.0,64444444.44444445,9488759689.922482
140.0,3,1,1,1,Saadat Abad,9800000000.0,326666.67,70000000.0,9488759689.922482
131.0,2,1,1,1,Saadat Abad,7980000000.0,266000.0,60916030.53435115,9488759689.922482
122.0,2,1,1,1,Saadat Abad,7900000000.0,263333.33,64754098.36065574,9488759689.922482
60.0,1,1,1,1,Saadat Abad,3600000000.0,120000.0,60000000.0,9488759689.922482
110.0,2,1,1,1,Saadat Abad,8800000000.0,293333.33,80000000.0,9488759689.922482
145.0,3,1,1,1,Saadat Abad,11000000000.0,366666.67,75862068.96551724,9488759689.922482
70.0,2,1,1,1,Saadat Abad,4800000000.0,160000.0,68571428.57142857,9488759689.922482
130.0,3,1,1,1,Saadat Abad,8500000000.0,283333.33,65384615.384615384,9488759689.922482
95.0,2,1,1,1,Saadat Abad,5500000000.0,183333.33,57894736.84210526,9488759689.922482
60.0,1,1,1,1,Saadat Abad,3300000000.0,110000.0,55000000.0,9488759689.922482
120.0,2,1,1,1,Saadat Abad,8600000000.0,286666.67,71666666.66666667,9488759689.922482
160.0,3,1,1,1,Saadat Abad,13500000000.0,450000.0,84375000.0,9488759689.922482
110.0,3,1,1,1,Saadat Abad,5200000000.0,173333.33,47272727.27272727,9488759689.922482
101.0,2,1,1,1,Saadat Abad,5550000000.0,185000.0,54950495.04950495,9488759689.922482
95.0,2,1,1,1,Saadat Abad,6200000000.0,206666.67,65263157.89473684,9488759689.922482
103.0,2,1,1,1,Saadat Abad,5700000000.0,190000.0,55339805.82524272,9488759689.922482
114.0,3,1,1,1,Saadat Abad,6800000000.0,226666.67,59649122.80701754,9488759689.922482
110.0,2,1,1,0,Saadat Abad,12500000000.0,416666.67,113636363.63636364,9488759689.922482
120.0,2,1,1,1,Saadat Abad,7300000000.0,243333.33,60833333.333333336,9488759689.922482
130.0,3,1,1,1,Saadat Abad,10500000000.0,350000.0,80769230.76923077,9488759689.922482
55.0,1,1,1,1,Saadat Abad,4000000000.0,133333.33,72727272.72727273,9488759689.922482
146.0,3,1,1,1,Saadat Abad,10800000000.0,360000.0,73972602.73972602,9488759689.922482
148.0,3,1,1,1,Saadat Abad,12500000000.0,416666.67,84459459.45945945,9488759689.922482
143.0,3,1,1,1,Saadat Abad,11200000000.0,373333.33,78321678.32167833,9488759689.922482
150.0,3,1,1,1,Saadat Abad,14800000000.0,493333.33,98666666.66666667,9488759689.922482
148.0,3,1,1,1,Saadat Abad,12580000000.0,419333.33,85000000.0,9488759689.922482
182.0,3,1,1,1,Saadat Abad,11500000000.0,383333.33,63186813.18681318,9488759689.922482
75.0,2,1,1,1,Saadat Abad,5500000000.0,183333.33,73333333.33333333,9488759689.922482
105.0,2,1,1,1,Saadat Abad,4800000000.0,160000.0,45714285.71428572,9488759689.922482
102.0,2,1,1,1,Saadat Abad,6120000000.0,204000.0,60000000.0,9488759689.922482
180.0,3,1,1,1,Saadat Abad,14500000000.0,483333.33,80555555.55555555,9488759689.922482
138.0,3,1,1,1,Saadat Abad,9300000000.0,310000.0,67391304.3478261,9488759689.922482
200.0,3,1,1,1,Saadat Abad,16000000000.0,533333.33,80000000.0,9488759689.922482
70.0,1,0,1,0,Saadat Abad,3300000000.0,110000.0,47142857.14285714,9488759689.922482
210.0,3,1,1,1,Saadat Abad,16400000000.0,546666.67,78095238.09523809,9488759689.922482
110.0,2,1,1,1,Saadat Abad,8900000000.0,296666.67,80909090.9090909,9488759689.922482
101.0,2,1,1,1,Saadat Abad,5555000000.0,185166.67,55000000.0,9488759689.922482
165.0,3,1,1,1,Saadat Abad,10500000000.0,350000.0,63636363.63636363,9488759689.922482
300.0,4,1,1,1,Saadat Abad,30000000000.0,1000000.0,100000000.0,9488759689.922482
135.0,2,1,1,1,Saadat Abad,8800000000.0,293333.33,65185185.18518519,9488759689.922482
130.0,3,1,1,1,Saadat Abad,9300000000.0,310000.0,71538461.53846154,9488759689.922482
83.0,2,1,0,1,Saadat Abad,4600000000.0,153333.33,55421686.746987954,9488759689.922482
60.0,1,1,1,1,Saadat Abad,4650000000.0,155000.0,77500000.0,9488759689.922482
120.0,2,1,1,1,Saadat Abad,6800000000.0,226666.67,56666666.666666664,9488759689.922482
150.0,3,1,1,1,Saadat Abad,9500000000.0,316666.67,63333333.333333336,9488759689.922482
106.0,2,1,1,1,Saadat Abad,6000000000.0,200000.0,56603773.58490566,9488759689.922482
180.0,3,1,1,1,Saadat Abad,13500000000.0,450000.0,75000000.0,9488759689.922482
180.0,3,1,1,1,Saadat Abad,13500000000.0,450000.0,75000000.0,9488759689.922482
152.0,3,1,1,1,Saadat Abad,9800000000.0,326666.67,64473684.21052632,9488759689.922482
100.0,2,1,1,1,Saadat Abad,6500000000.0,216666.67,65000000.0,9488759689.922482
93.0,2,1,1,1,Saadat Abad,5600000000.0,186666.67,60215053.76344086,9488759689.922482
100.0,2,1,1,1,Saadat Abad,7400000000.0,246666.67,74000000.0,9488759689.922482
122.0,3,1,1,1,Saadat Abad,8000000000.0,266666.67,65573770.49180328,9488759689.922482
105.0,2,1,1,1,Saadat Abad,5800000000.0,193333.33,55238095.23809524,9488759689.922482
100.0,2,1,1,1,Saadat Abad,6000000000.0,200000.0,60000000.0,9488759689.922482
150.0,3,1,1,1,Saadat Abad,20000000000.0,666666.67,133333333.33333333,9488759689.922482
147.0,3,1,1,1,Saadat Abad,9114000000.0,303800.0,62000000.0,9488759689.922482
115.0,2,1,1,1,Saadat Abad,6000000000.0,200000.0,52173913.04347826,9488759689.922482
95.0,2,0,1,1,Saadat Abad,9500000000.0,316666.67,100000000.0,9488759689.922482
75.0,2,1,0,1,Saadat Abad,3850000000.0,128333.33,51333333.333333336,9488759689.922482
65.0,1,0,0,1,Saadat Abad,3490000000.0,116333.33,53692307.692307696,9488759689.922482
72.0,2,1,1,1,Saadat Abad,4000000000.0,133333.33,55555555.55555555,9488759689.922482
75.0,2,1,1,1,Saadat Abad,315000000.0,10500.0,4200000.0,9488759689.922482
102.0,2,1,1,1,Saadat Abad,5000000000.0,166666.67,49019607.84313726,9488759689.922482
120.0,2,1,1,1,Saadat Abad,6000000000.0,200000.0,50000000.0,9488759689.922482
65.0,1,1,1,1,Saadat Abad,3490000000.0,116333.33,53692307.692307696,9488759689.922482
88.0,2,1,1,1,Saadat Abad,5200000000.0,173333.33,59090909.09090909,9488759689.922482
135.0,3,1,1,1,Saadat Abad,7500000000.0,250000.0,55555555.55555555,9488759689.922482
93.0,2,1,1,1,Saadat Abad,4950000000.0,165000.0,53225806.451612905,9488759689.922482
115.0,2,1,1,1,Saadat Abad,6000000000.0,200000.0,52173913.04347826,9488759689.922482
140.0,3,1,1,1,Saadat Abad,8000000000.0,266666.67,57142857.14285714,9488759689.922482
135.0,3,1,1,1,Saadat Abad,9000000000.0,300000.0,66666666.666666664,9488759689.922482
108.0,2,1,1,1,Saadat Abad,8600000000.0,286666.67,79629629.62962963,9488759689.922482
136.0,3,1,1,1,Saadat Abad,11000000000.0,366666.67,80882352.94117647,9488759689.922482
100.0,2,1,1,1,Saadat Abad,4550000000.0,151666.67,45500000.0,9488759689.922482
93.0,2,1,1,1,Saadat Abad,3900000000.0,130000.0,41935483.87096774,9488759689.922482
135.0,3,1,1,1,Saadat Abad,7500000000.0,250000.0,55555555.55555555,9488759689.922482
65.0,1,0,0,1,Saadat Abad,3490000000.0,116333.33,53692307.692307696,9488759689.922482
100.0,2,1,1,1,Saadat Abad,4480000000.0,149333.33,44800000.0,9488759689.922482
90.0,2,1,1,1,Saadat Abad,5250000000.0,175000.0,58333333.333333336,9488759689.922482
95.0,2,1,1,1,Zafar,5000000000.0,166666.67,52631578.94736842,13174400000.0
929.0,5,1,1,0,Zafar,80000000000.0,2666666.67,86114101.18406889,13174400000.0
110.0,2,0,1,1,Zafar,5550000000.0,185000.0,50454545.45454545,13174400000.0
144.0,3,1,1,1,Zafar,10368000000.0,345600.0,72000000.0,13174400000.0
60.0,1,1,1,1,Zafar,1200000000.0,40000.0,20000000.0,13174400000.0
70.0,2,1,1,1,Zafar,5250000000.0,175000.0,75000000.0,13174400000.0
126.0,3,1,1,1,Zafar,7676000000.0,255866.67,60920634.92063492,13174400000.0
85.0,2,1,1,1,Zafar,5000000000.0,166666.67,58823529.4117647,13174400000.0
150.0,3,0,1,0,Zafar,6000000000.0,200000.0,40000000.0,13174400000.0
110.0,2,1,1,1,Zafar,5700000000.0,190000.0,51818181.81818182,13174400000.0
63.0,1,0,1,0,Islamshahr,570000000.0,19000.0,9047619.047619049,1257423076.9230769
117.0,2,1,1,1,Islamshahr,1579500000.0,52650.0,13500000.0,1257423076.9230769
71.0,2,1,1,1,Islamshahr,630000000.0,21000.0,8873239.436619718,1257423076.9230769
75.0,2,1,1,1,Islamshahr,715000000.0,23833.33,9533333.333333334,1257423076.9230769
86.0,2,1,1,0,Islamshahr,1200000000.0,40000.0,13953488.372093024,1257423076.9230769
106.0,2,1,1,0,Islamshahr,1245000000.0,41500.0,11745283.018867925,1257423076.9230769
49.0,1,1,1,0,Islamshahr,460000000.0,15333.33,9387755.102040816,1257423076.9230769
85.0,2,1,1,1,Islamshahr,565000000.0,18833.33,6647058.823529412,1257423076.9230769
78.0,2,1,0,0,Islamshahr,550000000.0,18333.33,7051282.051282051,1257423076.9230769
176.0,2,1,1,0,Islamshahr,2800000000.0,93333.33,15909090.909090908,1257423076.9230769
138.0,3,1,1,1,Islamshahr,1690000000.0,56333.33,12246376.811594203,1257423076.9230769
100.0,2,1,1,0,Islamshahr,1100000000.0,36666.67,11000000.0,1257423076.9230769
75.0,2,1,1,0,Islamshahr,1250000000.0,41666.67,16666666.666666666,1257423076.9230769
90.0,2,1,1,1,Islamshahr,1098000000.0,36600.0,12200000.0,1257423076.9230769
63.0,1,1,1,1,Islamshahr,882000000.0,29400.0,14000000.0,1257423076.9230769
117.0,3,1,1,1,Islamshahr,1990000000.0,66333.33,17008547.008547008,1257423076.9230769
91.0,2,1,1,0,Islamshahr,1640000000.0,54666.67,18021978.02197802,1257423076.9230769
60.0,1,1,1,0,Islamshahr,780000000.0,26000.0,13000000.0,1257423076.9230769
110.0,2,1,1,1,Islamshahr,2530000000.0,84333.33,23000000.0,1257423076.9230769
60.0,1,1,1,1,Islamshahr,1200000000.0,40000.0,20000000.0,1257423076.9230769
245.0,2,0,0,0,Islamshahr,7800000000.0,260000.0,31836734.69387755,1257423076.9230769
62.0,1,0,1,0,Islamshahr,580000000.0,19333.33,9354838.709677419,1257423076.9230769
115.0,3,1,1,1,Islamshahr,1650000000.0,55000.0,14347826.086956521,1257423076.9230769
105.0,2,1,1,1,Islamshahr,1500000000.0,50000.0,14285714.285714285,1257423076.9230769
47.0,1,0,0,0,Islamshahr,295000000.0,9833.33,6276595.744680851,1257423076.9230769
60.0,1,0,1,1,Islamshahr,660000000.0,22000.0,11000000.0,1257423076.9230769
65.0,2,0,1,1,Islamshahr,780000000.0,26000.0,12000000.0,1257423076.9230769
96.0,1,0,0,0,Islamshahr,1700000000.0,56666.67,17708333.333333332,1257423076.9230769
80.0,2,1,1,0,Islamshahr,1100000000.0,36666.67,13750000.0,1257423076.9230769
113.0,2,1,1,0,Islamshahr,1520000000.0,50666.67,13451327.433628319,1257423076.9230769
78.0,2,1,1,0,Islamshahr,1000000000.0,33333.33,12820512.82051282,1257423076.9230769
103.0,2,1,1,1,Islamshahr,1442000000.0,48066.67,14000000.0,1257423076.9230769
102.0,1,0,1,0,Islamshahr,1650000000.0,55000.0,16176470.588235294,1257423076.9230769
68.0,1,0,0,0,Islamshahr,815000000.0,27166.67,11985294.11764706,1257423076.9230769
45.0,1,0,1,0,Islamshahr,218000000.0,7266.67,4844444.444444444,1257423076.9230769
85.0,2,0,1,0,Islamshahr,430000000.0,14333.33,5058823.529411765,1257423076.9230769
